,name,sex,births,year
42186,Henderson,M,16,1896
42187,Hilliard,M,16,1896
42188,Jules,M,16,1896
42189,Lem,M,16,1896
42190,Maxwell,M,16,1896
42191,Odie,M,16,1896
42192,Olen,M,16,1896
42193,Orion,M,16,1896
42194,Parker,M,16,1896
42195,Reed,M,16,1896
42196,Sydney,M,16,1896
42197,Abel,M,15,1896
42198,Alvie,M,15,1896
42199,Axel,M,15,1896
42200,Blaine,M,15,1896
42201,Burl,M,15,1896
42202,Carey,M,15,1896
42203,Dominick,M,15,1896
42204,Florence,M,15,1896
42205,Fritz,M,15,1896
42206,Hunter,M,15,1896
42207,Jewell,M,15,1896
42208,Judson,M,15,1896
42209,Linwood,M,15,1896
42210,Logan,M,15,1896
42211,Rolla,M,15,1896
42212,Roman,M,15,1896
42213,Webster,M,15,1896
42214,Addison,M,14,1896
42215,Alfonso,M,14,1896
42216,Angus,M,14,1896
42217,Bertram,M,14,1896
42218,Billie,M,14,1896
42219,Cicero,M,14,1896
42220,Clara,M,14,1896
42221,Dominic,M,14,1896
42222,Duncan,M,14,1896
42223,Earley,M,14,1896
42224,Eldon,M,14,1896
42225,Elzie,M,14,1896
42226,Emmitt,M,14,1896
42227,Ernie,M,14,1896
42228,Evan,M,14,1896
42229,Hayes,M,14,1896
42230,Henery,M,14,1896
42231,Hosea,M,14,1896
42232,Jimmy,M,14,1896
42233,Judge,M,14,1896
42234,June,M,14,1896
42235,Keith,M,14,1896
42236,Kelly,M,14,1896
42237,Lafayette,M,14,1896
42238,Lonzo,M,14,1896
42239,Lucien,M,14,1896
42240,Luis,M,14,1896
42241,Madison,M,14,1896
42242,Merritt,M,14,1896
42243,Meyer,M,14,1896
42244,Minnie,M,14,1896
42245,Ransom,M,14,1896
42246,Rodney,M,14,1896
42247,Rollie,M,14,1896
42248,Rowland,M,14,1896
42249,Shelby,M,14,1896
42250,Tim,M,14,1896
42251,Waldo,M,14,1896
42252,Washington,M,14,1896
42253,Wilburn,M,14,1896
42254,Zack,M,14,1896
42255,Addie,M,13,1896
42256,Alan,M,13,1896
42257,Alice,M,13,1896
42258,Alphonso,M,13,1896
42259,Angelo,M,13,1896
42260,Antone,M,13,1896
42261,Bradford,M,13,1896
42262,Brady,M,13,1896
42263,Bruno,M,13,1896
42264,Caleb,M,13,1896
42265,Carter,M,13,1896
42266,Cliff,M,13,1896
42267,Coy,M,13,1896
42268,Everette,M,13,1896
42269,Gary,M,13,1896
42270,Geo,M,13,1896
42271,Hezekiah,M,13,1896
42272,Jewel,M,13,1896
42273,Jodie,M,13,1896
42274,Leander,M,13,1896
42275,Len,M,13,1896
42276,Lenard,M,13,1896
42277,Lincoln,M,13,1896
42278,Lindsey,M,13,1896
42279,Louise,M,13,1896
42280,Lucious,M,13,1896
42281,Mortimer,M,13,1896
42282,Murry,M,13,1896
42283,Myrtle,M,13,1896
42284,Norris,M,13,1896
42285,Obie,M,13,1896
42286,Olaf,M,13,1896
42287,Oren,M,13,1896
42288,Orin,M,13,1896
42289,Oswald,M,13,1896
42290,Park,M,13,1896
42291,Pink,M,13,1896
42292,Rocco,M,13,1896
42293,Rube,M,13,1896
42294,Rubin,M,13,1896
42295,Sandy,M,13,1896
42296,Seymour,M,13,1896
42297,Smith,M,13,1896
42298,Thad,M,13,1896
42299,Tillman,M,13,1896
42300,Vernie,M,13,1896
42301,Weldon,M,13,1896
42302,Wylie,M,13,1896
42303,Zeb,M,13,1896
42304,Alec,M,12,1896
42305,Alvis,M,12,1896
42306,Art,M,12,1896
42307,Arvid,M,12,1896
42308,Benedict,M,12,1896
42309,Bertha,M,12,1896
42310,Bessie,M,12,1896
42311,Brown,M,12,1896
42312,Burt,M,12,1896
42313,Erastus,M,12,1896
42314,Ethel,M,12,1896
42315,Fate,M,12,1896
42316,Harlan,M,12,1896
42317,Heber,M,12,1896
42318,Hector,M,12,1896
42319,Hyman,M,12,1896
42320,Josiah,M,12,1896
42321,Lawson,M,12,1896
42322,Ludwig,M,12,1896
42323,Mac,M,12,1896
42324,Maxie,M,12,1896
42325,Noel,M,12,1896
42326,Norbert,M,12,1896
42327,Okey,M,12,1896
42328,Ottis,M,12,1896
42329,Palmer,M,12,1896
42330,Ruth,M,12,1896
42331,Sammie,M,12,1896
42332,Shirley,M,12,1896
42333,Theo,M,12,1896
42334,Vergil,M,12,1896
42335,Vester,M,12,1896
42336,Winston,M,12,1896
42337,Augustine,M,11,1896
42338,Bart,M,11,1896
42339,Blair,M,11,1896
42340,Bonnie,M,11,1896
42341,Buddy,M,11,1896
42342,Butler,M,11,1896
42343,Claire,M,11,1896
42344,Cletus,M,11,1896
42345,Curley,M,11,1896
42346,Dell,M,11,1896
42347,Donnie,M,11,1896
42348,Eldridge,M,11,1896
42349,Elie,M,11,1896
42350,Elizabeth,M,11,1896
42351,Emma,M,11,1896
42352,Evert,M,11,1896
42353,Ford,M,11,1896
42354,Grace,M,11,1896
42355,Guss,M,11,1896
42356,Harmon,M,11,1896
42357,Hazel,M,11,1896
42358,Hazen,M,11,1896
42359,Hershel,M,11,1896
42360,Hollis,M,11,1896
42361,Hoyt,M,11,1896
42362,Hurley,M,11,1896
42363,Ignatius,M,11,1896
42364,Isom,M,11,1896
42365,Jones,M,11,1896
42366,Junior,M,11,1896
42367,Levy,M,11,1896
42368,Lew,M,11,1896
42369,Lillian,M,11,1896
42370,Melville,M,11,1896
42371,Minor,M,11,1896
42372,Oakley,M,11,1896
42373,Omar,M,11,1896
42374,Oran,M,11,1896
42375,Orie,M,11,1896
42376,Pablo,M,11,1896
42377,Rene,M,11,1896
42378,Rollin,M,11,1896
42379,Saul,M,11,1896
42380,Seth,M,11,1896
42381,Sigmund,M,11,1896
42382,Simpson,M,11,1896
42383,Tracy,M,11,1896
42384,West,M,11,1896
42385,Alden,M,10,1896
42386,Alfredo,M,10,1896
42387,Alonza,M,10,1896
42388,Antoine,M,10,1896
42389,Armand,M,10,1896
42390,Ashby,M,10,1896
42391,Ashley,M,10,1896
42392,Authur,M,10,1896
42393,Bascom,M,10,1896
42394,Baxter,M,10,1896
42395,Connie,M,10,1896
42396,Corbett,M,10,1896
42397,Cornelious,M,10,1896
42398,Dana,M,10,1896
42399,Denis,M,10,1896
42400,Dolphus,M,10,1896
42401,Earlie,M,10,1896
42402,Edith,M,10,1896
42403,Ennis,M,10,1896
42404,Enrique,M,10,1896
42405,Erick,M,10,1896
42406,Felipe,M,10,1896
42407,Fleming,M,10,1896
42408,Furman,M,10,1896
42409,Gaston,M,10,1896
42410,Gerard,M,10,1896
42411,Gregory,M,10,1896
42412,Helen,M,10,1896
42413,Ignacio,M,10,1896
42414,Isidore,M,10,1896
42415,Issac,M,10,1896
42416,Ivory,M,10,1896
42417,Ivy,M,10,1896
42418,Jordan,M,10,1896
42419,Kirby,M,10,1896
42420,Llewellyn,M,10,1896
42421,Lonie,M,10,1896
42422,Lou,M,10,1896
42423,Micheal,M,10,1896
42424,Mont,M,10,1896
42425,Ocie,M,10,1896
42426,Odis,M,10,1896
42427,Pierce,M,10,1896
42428,Randall,M,10,1896
42429,Reinhold,M,10,1896
42430,Richmond,M,10,1896
42431,Rose,M,10,1896
42432,Royce,M,10,1896
42433,Saint,M,10,1896
42434,Sanders,M,10,1896
42435,Silver,M,10,1896
42436,Soloman,M,10,1896
42437,Thurman,M,10,1896
42438,Travis,M,10,1896
42439,Westley,M,10,1896
42440,Willam,M,10,1896
42441,Alf,M,9,1896
42442,Arley,M,9,1896
42443,Artie,M,9,1896
42444,Bee,M,9,1896
42445,Bernice,M,9,1896
42446,Billy,M,9,1896
42447,Burrell,M,9,1896
42448,Christ,M,9,1896
42449,Delmar,M,9,1896
42450,Eldred,M,9,1896
42451,Ellie,M,9,1896
42452,Ely,M,9,1896
42453,Ephriam,M,9,1896
42454,Ernst,M,9,1896
42455,Ethan,M,9,1896
42456,Eugenio,M,9,1896
42457,Gail,M,9,1896
42458,Garnett,M,9,1896
42459,Godfrey,M,9,1896
42460,Gregorio,M,9,1896
42461,Hampton,M,9,1896
42462,Howell,M,9,1896
42463,Jason,M,9,1896
42464,Kurt,M,9,1896
42465,Laverne,M,9,1896
42466,Lemon,M,9,1896
42467,Lisle,M,9,1896
42468,Manley,M,9,1896
42469,Martha,M,9,1896
42470,Merl,M,9,1896
42471,Milburn,M,9,1896
42472,Mildred,M,9,1896
42473,Miller,M,9,1896
42474,Nolan,M,9,1896
42475,Ola,M,9,1896
42476,Oral,M,9,1896
42477,Orrin,M,9,1896
42478,Raphael,M,9,1896
42479,Roderick,M,9,1896
42480,Sigurd,M,9,1896
42481,Thaddeus,M,9,1896
42482,Unknown,M,9,1896
42483,Urban,M,9,1896
42484,Wayman,M,9,1896
42485,Webb,M,9,1896
42486,Weston,M,9,1896
42487,Williams,M,9,1896
42488,Winfred,M,9,1896
42489,Algie,M,8,1896
42490,Arlington,M,8,1896
42491,Asbury,M,8,1896
42492,Bailey,M,8,1896
42493,Bartholomew,M,8,1896
42494,Bertie,M,8,1896
42495,Booker,M,8,1896
42496,Boyce,M,8,1896
42497,Brooks,M,8,1896
42498,Carmen,M,8,1896
42499,Carrie,M,8,1896
42500,Carson,M,8,1896
42501,Casimir,M,8,1896
42502,Chesley,M,8,1896
42503,Courtney,M,8,1896
42504,Doyle,M,8,1896
42505,Edson,M,8,1896
42506,Effie,M,8,1896
42507,Eliga,M,8,1896
42508,Elroy,M,8,1896
42509,Emmit,M,8,1896
42510,Enos,M,8,1896
42511,Finis,M,8,1896
42512,Foy,M,8,1896
42513,Giles,M,8,1896
42514,Glover,M,8,1896
42515,Golden,M,8,1896
42516,Gustaf,M,8,1896
42517,Hall,M,8,1896
42518,Hayden,M,8,1896
42519,Hayward,M,8,1896
42520,Henri,M,8,1896
42521,Hilton,M,8,1896
42522,Hudson,M,8,1896
42523,Huey,M,8,1896
42524,Ivey,M,8,1896
42525,Layton,M,8,1896
42526,Lena,M,8,1896
42527,Leopold,M,8,1896
42528,Little,M,8,1896
42529,Littleton,M,8,1896
42530,Loring,M,8,1896
42531,Loyal,M,8,1896
42532,Lum,M,8,1896
42533,Marcellus,M,8,1896
42534,Margaret,M,8,1896
42535,Mitchel,M,8,1896
42536,Moe,M,8,1896
42537,Newman,M,8,1896
42538,Orlo,M,8,1896
42539,Orris,M,8,1896
42540,Orson,M,8,1896
42541,Ottie,M,8,1896
42542,Pierre,M,8,1896
42543,Press,M,8,1896
42544,Quincy,M,8,1896
42545,Rayford,M,8,1896
42546,Raymon,M,8,1896
42547,Reese,M,8,1896
42548,Roby,M,8,1896
42549,Sheldon,M,8,1896
42550,Sid,M,8,1896
42551,Son,M,8,1896
42552,Terrence,M,8,1896
42553,Thornton,M,8,1896
42554,Tobe,M,8,1896
42555,Verner,M,8,1896
42556,Virgel,M,8,1896
42557,Walton,M,8,1896
42558,Wash,M,8,1896
42559,Waverly,M,8,1896
42560,Wellington,M,8,1896
42561,Wilton,M,8,1896
42562,Wong,M,8,1896
42563,Agnes,M,7,1896
42564,Alford,M,7,1896
42565,Aloys,M,7,1896
42566,Andre,M,7,1896
42567,Ashton,M,7,1896
42568,Audie,M,7,1896
42569,Barton,M,7,1896
42570,Cam,M,7,1896
42571,Cameron,M,7,1896
42572,Carrol,M,7,1896
42573,Cedric,M,7,1896
42574,Chalmer,M,7,1896
42575,Champ,M,7,1896
42576,Clovis,M,7,1896
42577,Cloyd,M,7,1896
42578,Dalton,M,7,1896
42579,Dayton,M,7,1896
42580,Dillard,M,7,1896
42581,Doc,M,7,1896
42582,Eber,M,7,1896
42583,Edison,M,7,1896
42584,Eduardo,M,7,1896
42585,Elden,M,7,1896
42586,Elder,M,7,1896
42587,Ellwood,M,7,1896
42588,Essie,M,7,1896
42589,Estel,M,7,1896
42590,Ferris,M,7,1896
42591,Florian,M,7,1896
42592,Gay,M,7,1896
42593,Hale,M,7,1896
42594,Hamilton,M,7,1896
42595,Haskell,M,7,1896
42596,Hervey,M,7,1896
42597,Hjalmer,M,7,1896
42598,Irven,M,7,1896
42599,Jarvis,M,7,1896
42600,Josephine,M,7,1896
42601,Lamar,M,7,1896
42602,Lawerence,M,7,1896
42603,Leigh,M,7,1896
42604,Linton,M,7,1896
42605,Linus,M,7,1896
42606,Loy,M,7,1896
42607,Lucas,M,7,1896
42608,Marie,M,7,1896
42609,Mattie,M,7,1896
42610,Mervin,M,7,1896
42611,Miguel,M,7,1896
42612,Myles,M,7,1896
42613,Nile,M,7,1896
42614,Norval,M,7,1896
42615,Octave,M,7,1896
42616,Offie,M,7,1896
42617,Olie,M,7,1896
42618,Opal,M,7,1896
42619,Owens,M,7,1896
42620,Paris,M,7,1896
42621,Perley,M,7,1896
42622,Pinkney,M,7,1896
42623,Pleasant,M,7,1896
42624,Posey,M,7,1896
42625,Rafael,M,7,1896
42626,Reid,M,7,1896
42627,Rollo,M,7,1896
42628,Roosevelt,M,7,1896
42629,Rosa,M,7,1896
42630,Rudy,M,7,1896
42631,Sampson,M,7,1896
42632,Seaborn,M,7,1896
42633,Severt,M,7,1896
42634,Shellie,M,7,1896
42635,Solon,M,7,1896
42636,Theadore,M,7,1896
42637,Thompson,M,7,1896
42638,Toney,M,7,1896
42639,Toy,M,7,1896
42640,Wardell,M,7,1896
42641,Wheeler,M,7,1896
42642,Wilfrid,M,7,1896
42643,Willy,M,7,1896
42644,Worth,M,7,1896
42645,Acy,M,6,1896
42646,Almer,M,6,1896
42647,Alpha,M,6,1896
42648,Annie,M,6,1896
42649,Armstead,M,6,1896
42650,Arno,M,6,1896
42651,Arthor,M,6,1896
42652,Bartley,M,6,1896
42653,Benito,M,6,1896
42654,Bernhard,M,6,1896
42655,Boysie,M,6,1896
42656,Brice,M,6,1896
42657,Britton,M,6,1896
42658,Budd,M,6,1896
42659,Buell,M,6,1896
42660,Burnie,M,6,1896
42661,Burr,M,6,1896
42662,Byrd,M,6,1896
42663,Cal,M,6,1896
42664,Carleton,M,6,1896
42665,Clarke,M,6,1896
42666,Clive,M,6,1896
42667,Colin,M,6,1896
42668,Colonel,M,6,1896
42669,Curry,M,6,1896
42670,Curtiss,M,6,1896
42671,Darrell,M,6,1896
42672,Delos,M,6,1896
42673,Dempsey,M,6,1896
42674,Dennie,M,6,1896
42675,Dixie,M,6,1896
42676,Doctor,M,6,1896
42677,Dossie,M,6,1896
42678,Eben,M,6,1896
42679,Einar,M,6,1896
42680,Elex,M,6,1896
42681,Elige,M,6,1896
42682,Ella,M,6,1896
42683,Ellen,M,6,1896
42684,Elma,M,6,1896
42685,Elsie,M,6,1896
42686,Elva,M,6,1896
42687,Errol,M,6,1896
42688,Estell,M,6,1896
42689,Esther,M,6,1896
42690,Estle,M,6,1896
42691,Ferman,M,6,1896
42692,Fernando,M,6,1896
42693,Finley,M,6,1896
42694,Freddy,M,6,1896
42695,French,M,6,1896
42696,Gaines,M,6,1896
42697,Gertrude,M,6,1896
42698,Goldie,M,6,1896
42699,Gurney,M,6,1896
42700,Handy,M,6,1896
42701,Harper,M,6,1896
42702,Harvie,M,6,1896
42703,Helmer,M,6,1896
42704,Hilary,M,6,1896
42705,Holly,M,6,1896
42706,Horatio,M,6,1896
42707,Hughes,M,6,1896
42708,Hurbert,M,6,1896
42709,Irby,M,6,1896
42710,Isham,M,6,1896
42711,Isidor,M,6,1896
42712,Jamie,M,6,1896
42713,Joy,M,6,1896
42714,Junious,M,6,1896
42715,Kyle,M,6,1896
42716,Laurel,M,6,1896
42717,Laurie,M,6,1896
42718,Leeroy,M,6,1896
42719,Lennie,M,6,1896
42720,Leverett,M,6,1896
42721,Mamie,M,6,1896
42722,Mannie,M,6,1896
42723,Marty,M,6,1896
42724,Mathews,M,6,1896
42725,Melton,M,6,1896
42726,Merlin,M,6,1896
42727,Murphy,M,6,1896
42728,Myrl,M,6,1896
42729,Nat,M,6,1896
42730,Nate,M,6,1896
42731,Nellie,M,6,1896
42732,Nickolas,M,6,1896
42733,Nicolas,M,6,1896
42734,Nugent,M,6,1896
42735,Oather,M,6,1896
42736,Osborne,M,6,1896
42737,Pasquale,M,6,1896
42738,Pearlie,M,6,1896
42739,Perle,M,6,1896
42740,Pleas,M,6,1896
42741,Rayfield,M,6,1896
42742,Robin,M,6,1896
42743,Roe,M,6,1896
42744,Romeo,M,6,1896
42745,Rosco,M,6,1896
42746,Roswell,M,6,1896
42747,Schuyler,M,6,1896
42748,Shelton,M,6,1896
42749,Sheridan,M,6,1896
42750,Simeon,M,6,1896
42751,Simmie,M,6,1896
42752,Sonny,M,6,1896
42753,Stonewall,M,6,1896
42754,Sullivan,M,6,1896
42755,Sumner,M,6,1896
42756,Sylvan,M,6,1896
42757,Theron,M,6,1896
42758,Tyler,M,6,1896
42759,Ural,M,6,1896
42760,Waldemar,M,6,1896
42761,Winthrop,M,6,1896
42762,Young,M,6,1896
42763,Zeno,M,6,1896
42764,Acie,M,5,1896
42765,Add,M,5,1896
42766,Adolf,M,5,1896
42767,Alcide,M,5,1896
42768,Almon,M,5,1896
42769,Alois,M,5,1896
42770,Alvia,M,5,1896
42771,Alvy,M,5,1896
42772,Amon,M,5,1896
42773,Andres,M,5,1896
42774,Angel,M,5,1896
42775,Arnett,M,5,1896
42776,Auther,M,5,1896
42777,Babe,M,5,1896
42778,Ballard,M,5,1896
42779,Barnett,M,5,1896
42780,Barnie,M,5,1896
42781,Beatrice,M,5,1896
42782,Benjamine,M,5,1896
42783,Bernie,M,5,1896
42784,Boss,M,5,1896
42785,Brent,M,5,1896
42786,Buren,M,5,1896
42787,Burnett,M,5,1896
42788,Carlisle,M,5,1896
42789,Catarino,M,5,1896
42790,Clemon,M,5,1896
42791,Cleon,M,5,1896
42792,Collins,M,5,1896
42793,Cooper,M,5,1896
42794,Cornell,M,5,1896
42795,Craig,M,5,1896
42796,Cullen,M,5,1896
42797,Curt,M,5,1896
42798,Damon,M,5,1896
42799,Dexter,M,5,1896
42800,Dora,M,5,1896
42801,Doris,M,5,1896
42802,Drew,M,5,1896
42803,Duane,M,5,1896
42804,Duke,M,5,1896
42805,Eddy,M,5,1896
42806,Egbert,M,5,1896
42807,Elliot,M,5,1896
42808,Elwyn,M,5,1896
42809,Elzy,M,5,1896
42810,Emilio,M,5,1896
42811,Emily,M,5,1896
42812,Erich,M,5,1896
42813,Esau,M,5,1896
42814,Essex,M,5,1896
42815,Estill,M,5,1896
42816,Ewell,M,5,1896
42817,Ewing,M,5,1896
42818,Federico,M,5,1896
42819,Ferd,M,5,1896
42820,Fleet,M,5,1896
42821,Gabe,M,5,1896
42822,Galen,M,5,1896
42823,Gilford,M,5,1896
42824,Gladys,M,5,1896
42825,Grafton,M,5,1896
42826,Griffin,M,5,1896
42827,Guadalupe,M,5,1896
42828,Hamp,M,5,1896
42829,Harland,M,5,1896
42830,Harlow,M,5,1896
42831,Henrietta,M,5,1896
42832,Hermon,M,5,1896
42833,Heyward,M,5,1896
42834,Hollie,M,5,1896
42835,Hosie,M,5,1896
42836,Huston,M,5,1896
42837,Ida,M,5,1896
42838,Irl,M,5,1896
42839,Ishmael,M,5,1896
42840,Ivar,M,5,1896
42841,Ivor,M,5,1896
42842,Joesph,M,5,1896
42843,Jonah,M,5,1896
42844,Jonnie,M,5,1896
42845,Josie,M,5,1896
42846,Kennie,M,5,1896
42847,Knox,M,5,1896
42848,Knute,M,5,1896
42849,Lambert,M,5,1896
42850,Lane,M,5,1896
42851,Lauren,M,5,1896
42852,Lavern,M,5,1896
42853,Lawyer,M,5,1896
42854,Lemmie,M,5,1896
42855,Leopoldo,M,5,1896
42856,Lesley,M,5,1896
42857,Lillie,M,5,1896
42858,Linford,M,5,1896
42859,Lola,M,5,1896
42860,Lorin,M,5,1896
42861,Lovell,M,5,1896
42862,Lucy,M,5,1896
42863,Luster,M,5,1896
42864,Lyn,M,5,1896
42865,Malcom,M,5,1896
42866,Manning,M,5,1896
42867,Marcel,M,5,1896
42868,Marian,M,5,1896
42869,Mariano,M,5,1896
42870,Mart,M,5,1896
42871,Mat,M,5,1896
42872,Math,M,5,1896
42873,Mathias,M,5,1896
42874,Menno,M,5,1896
42875,Meredith,M,5,1896
42876,Milas,M,5,1896
42877,Mills,M,5,1896
42878,Monte,M,5,1896
42879,Norton,M,5,1896
42880,Obert,M,5,1896
42881,Oda,M,5,1896
42882,Olan,M,5,1896
42883,Ollis,M,5,1896
42884,Orland,M,5,1896
42885,Orlando,M,5,1896
42886,Orphus,M,5,1896
42887,Orvel,M,5,1896
42888,Ovie,M,5,1896
42889,Pauline,M,5,1896
42890,Pearley,M,5,1896
42891,Powell,M,5,1896
42892,Rae,M,5,1896
42893,Remus,M,5,1896
42894,Reno,M,5,1896
42895,Rexford,M,5,1896
42896,Rhea,M,5,1896
42897,Rice,M,5,1896
42898,Rich,M,5,1896
42899,Rogers,M,5,1896
42900,Romie,M,5,1896
42901,Rossie,M,5,1896
42902,Rudolf,M,5,1896
42903,Rue,M,5,1896
42904,Rush,M,5,1896
42905,Salvatore,M,5,1896
42906,Sammy,M,5,1896
42907,Sarah,M,5,1896
42908,Sebastian,M,5,1896
42909,Seward,M,5,1896
42910,Sewell,M,5,1896
42911,Shelley,M,5,1896
42912,Sherwood,M,5,1896
42913,Sollie,M,5,1896
42914,Spurgeon,M,5,1896
42915,Stacy,M,5,1896
42916,Starling,M,5,1896
42917,Stella,M,5,1896
42918,Talmage,M,5,1896
42919,Thelma,M,5,1896
42920,Tilman,M,5,1896
42921,Tomie,M,5,1896
42922,Vinton,M,5,1896
42923,Volney,M,5,1896
42924,Weaver,M,5,1896
42925,Worley,M,5,1896
42926,Wright,M,5,1896
42927,Xavier,M,5,1896
42928,York,M,5,1896
42929,Zollie,M,5,1896
42930,Mary,F,13413,1897
42931,Anna,F,5429,1897
42932,Helen,F,4519,1897
42933,Margaret,F,4146,1897
42934,Ruth,F,3878,1897
42935,Elizabeth,F,3442,1897
42936,Florence,F,3369,1897
42937,Ethel,F,3182,1897
42938,Marie,F,3078,1897
42939,Emma,F,2698,1897
42940,Lillian,F,2683,1897
42941,Edna,F,2567,1897
42942,Bertha,F,2502,1897
42943,Grace,F,2458,1897
42944,Clara,F,2454,1897
42945,Alice,F,2431,1897
42946,Bessie,F,2407,1897
42947,Hazel,F,2339,1897
42948,Rose,F,2316,1897
42949,Annie,F,2307,1897
42950,Minnie,F,2284,1897
42951,Mabel,F,2222,1897
42952,Gertrude,F,2135,1897
42953,Ida,F,2108,1897
42954,Pearl,F,2076,1897
42955,Martha,F,1990,1897
42956,Frances,F,1975,1897
42957,Esther,F,1911,1897
42958,Myrtle,F,1833,1897
42959,Edith,F,1823,1897
42960,Elsie,F,1763,1897
42961,Gladys,F,1737,1897
42962,Mildred,F,1723,1897
42963,Sarah,F,1713,1897
42964,Eva,F,1709,1897
42965,Ella,F,1708,1897
42966,Nellie,F,1693,1897
42967,Irene,F,1587,1897
42968,Laura,F,1585,1897
42969,Agnes,F,1579,1897
42970,Louise,F,1563,1897
42971,Catherine,F,1511,1897
42972,Dorothy,F,1472,1897
42973,Lillie,F,1401,1897
42974,Julia,F,1380,1897
42975,Carrie,F,1365,1897
42976,Josephine,F,1267,1897
42977,Hattie,F,1251,1897
42978,Cora,F,1246,1897
42979,Lena,F,1239,1897
42980,Alma,F,1213,1897
42981,Jessie,F,1191,1897
42982,Mattie,F,1181,1897
42983,Mae,F,1144,1897
42984,Blanche,F,1092,1897
42985,Jennie,F,1074,1897
42986,Ruby,F,1025,1897
42987,Viola,F,1017,1897
42988,Mamie,F,1006,1897
42989,Marion,F,994,1897
42990,Lucy,F,984,1897
42991,Maude,F,984,1897
42992,Lula,F,971,1897
42993,Stella,F,966,1897
42994,Katherine,F,962,1897
42995,Ada,F,956,1897
42996,Fannie,F,956,1897
42997,Beatrice,F,942,1897
42998,Dora,F,862,1897
42999,Willie,F,818,1897
43000,Nora,F,812,1897
43001,Pauline,F,777,1897
43002,Vera,F,776,1897
43003,Rosa,F,770,1897
43004,Maggie,F,760,1897
43005,Sadie,F,757,1897
43006,Ellen,F,733,1897
43007,Marguerite,F,728,1897
43008,Effie,F,698,1897
43009,Evelyn,F,690,1897
43010,Beulah,F,688,1897
43011,Lucille,F,648,1897
43012,Lydia,F,642,1897
43013,Virginia,F,638,1897
43014,Susie,F,626,1897
43015,Daisy,F,624,1897
43016,Della,F,624,1897
43017,Emily,F,619,1897
43018,Leona,F,619,1897
43019,Nettie,F,614,1897
43020,May,F,595,1897
43021,Olive,F,583,1897
43022,Kathryn,F,570,1897
43023,Hilda,F,561,1897
43024,Eleanor,F,559,1897
43025,Nancy,F,553,1897
43026,Ann,F,545,1897
43027,Sallie,F,545,1897
43028,Lizzie,F,543,1897
43029,Theresa,F,533,1897
43030,Georgia,F,529,1897
43031,Lottie,F,523,1897
43032,Bernice,F,519,1897
43033,Charlotte,F,492,1897
43034,Katie,F,492,1897
43035,Flora,F,488,1897
43036,Lola,F,487,1897
43037,Anne,F,479,1897
43038,Etta,F,467,1897
43039,Addie,F,461,1897
43040,Lois,F,457,1897
43041,Caroline,F,456,1897
43042,Ollie,F,455,1897
43043,Iva,F,454,1897
43044,Estelle,F,439,1897
43045,Lela,F,438,1897
43046,Thelma,F,419,1897
43047,Henrietta,F,416,1897
43048,Violet,F,411,1897
43049,Marjorie,F,410,1897
43050,Amelia,F,408,1897
43051,Ora,F,408,1897
43052,Loretta,F,406,1897
43053,Goldie,F,400,1897
43054,Jane,F,396,1897
43055,Inez,F,391,1897
43056,Eunice,F,387,1897
43057,Harriet,F,383,1897
43058,Rebecca,F,376,1897
43059,Genevieve,F,371,1897
43060,Mable,F,371,1897
43061,Betty,F,367,1897
43062,Olga,F,364,1897
43063,Eula,F,359,1897
43064,Sylvia,F,357,1897
43065,Amanda,F,354,1897
43066,Sara,F,353,1897
43067,Verna,F,350,1897
43068,Doris,F,349,1897
43069,Susan,F,341,1897
43070,Rosie,F,339,1897
43071,Nina,F,336,1897
43072,Mollie,F,333,1897
43073,Nannie,F,333,1897
43074,Essie,F,329,1897
43075,Matilda,F,326,1897
43076,Estella,F,317,1897
43077,Amy,F,315,1897
43078,Marian,F,309,1897
43079,Irma,F,308,1897
43080,Sophie,F,308,1897
43081,Maria,F,304,1897
43082,Barbara,F,299,1897
43083,Rachel,F,297,1897
43084,Alta,F,295,1897
43085,Alberta,F,294,1897
43086,Madeline,F,290,1897
43087,Hannah,F,288,1897
43088,Christine,F,281,1897
43089,Velma,F,280,1897
43090,Freda,F,279,1897
43091,Flossie,F,278,1897
43092,Frieda,F,278,1897
43093,Sophia,F,278,1897
43094,Maud,F,270,1897
43095,Lucile,F,269,1897
43096,Kate,F,267,1897
43097,Ola,F,266,1897
43098,Allie,F,265,1897
43099,Ina,F,262,1897
43100,Celia,F,260,1897
43101,Jean,F,258,1897
43102,Kathleen,F,250,1897
43103,Janie,F,247,1897
43104,Eliza,F,244,1897
43105,Naomi,F,241,1897
43106,Vivian,F,241,1897
43107,Fern,F,237,1897
43108,Augusta,F,236,1897
43109,Victoria,F,234,1897
43110,Callie,F,231,1897
43111,Opal,F,230,1897
43112,Winifred,F,217,1897
43113,Isabelle,F,215,1897
43114,Erma,F,213,1897
43115,Belle,F,212,1897
43116,Cecelia,F,212,1897
43117,Isabel,F,210,1897
43118,Josie,F,209,1897
43119,Nell,F,209,1897
43120,Mayme,F,207,1897
43121,Luella,F,206,1897
43122,Sally,F,206,1897
43123,Millie,F,204,1897
43124,Norma,F,200,1897
43125,Lulu,F,199,1897
43126,Tillie,F,199,1897
43127,Elva,F,198,1897
43128,Virgie,F,194,1897
43129,Rena,F,193,1897
43130,Miriam,F,188,1897
43131,Adele,F,187,1897
43132,Delia,F,186,1897
43133,Geneva,F,183,1897
43134,Selma,F,183,1897
43135,Dollie,F,176,1897
